year,type,discipline,event,as,athlete_id,noc,team,place,tied,medal
2020.0,Winter,Biathlon,"5 kilometres, Girls (YOG)",Nika Jagečić,138780,CRO,,52.0,False,
2020.0,Winter,Biathlon,"Cross, Girls (YOG)",Nika Jagečić,138780,CRO,,44.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Noe In-Albon,138781,SUI,,42.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Noe In-Albon,138781,SUI,,65.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Bruno Matovič,138782,SVK,,83.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Bruno Matovič,138782,SVK,Slovakia,21.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Bruno Matovič,138782,SVK,,80.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Ding Yuhuan,138783,CHN,,34.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Ding Yuhuan,138783,CHN,Gou Zhendong,17.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Ding Yuhuan,138783,CHN,,30.0,False,
2022.0,Winter,Biathlon,"7.5 kilometres Sprint, Women (Olympic)",Ding Yuhuan,138783,CHN,,76.0,False,
2022.0,Winter,Biathlon,"15 kilometres, Women (Olympic)",Ding Yuhuan,138783,CHN,,81.0,False,
2022.0,Winter,Biathlon,"4 × 6 kilometres Relay, Women (Olympic)",Ding Yuhuan,138783,CHN,People's Republic of China,12.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Klara Andersson,138784,SWE,,71.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Klara Andersson,138784,SWE,Sweden,15.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Klara Andersson,138784,SWE,,63.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Pascale Paradis,138785,CAN,,30.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Pascale Paradis,138785,CAN,Ethan Algra,11.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Pascale Paradis,138785,CAN,,32.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Chiara Arnet,138786,SUI,,25.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Chiara Arnet,138786,SUI,,23.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Daniel Oberegger,138787,ITA,,68.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Daniel Oberegger,138787,ITA,,62.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Andreas Koppa,138788,EST,,56.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Andreas Koppa,138788,EST,Estonia,16.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Andreas Koppa,138788,EST,,75.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Anastasija Ņedaivodina,138789,LAT,,85.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Anastasija Ņedaivodina,138789,LAT,,82.0,False,
2020.0,Winter,Cross Country Skiing (Skiing),"Sprint, Girls (YOG)",Anna-Maria Logonder,138790,AUT,,31.0,False,
2020.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Girls (YOG)",Anna-Maria Logonder,138790,AUT,,47.0,False,
2020.0,Winter,Cross Country Skiing (Skiing),"Cross, Girls (YOG)",Anna-Maria Logonder,138790,AUT,,42.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Isabella Moon,138791,AUS,,77.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Isabella Moon,138791,AUS,Australia,23.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Isabella Moon,138791,AUS,,77.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Nicolae Girbacea,138792,ROU,,69.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Nicolae Girbacea,138792,ROU,Romania,22.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Nicolae Girbacea,138792,ROU,Andrea Csutak,20.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Nicolae Girbacea,138792,ROU,,67.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Sven Kuprešak,138793,CRO,,76.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Sven Kuprešak,138793,CRO,Doris Barićevac,27.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Sven Kuprešak,138793,CRO,,78.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Jeanne Richard,138794,FRA,,35.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Jeanne Richard,138794,FRA,Mathieu Garcia,1.0,False,Gold
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Jeanne Richard,138794,FRA,,2.0,False,Silver
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Arina Soldatova,138795,RUS,,21.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Arina Soldatova,138795,RUS,,16.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Luděk Abrahám,138796,CZE,,9.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Luděk Abrahám,138796,CZE,Czech Republic,4.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Luděk Abrahám,138796,CZE,,68.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Chelsey Johnson,138797,AUS,,74.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Chelsey Johnson,138797,AUS,Australia,23.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Chelsey Johnson,138797,AUS,,60.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Philipp Tumler,138798,ITA,,58.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Philipp Tumler,138798,ITA,,38.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Uroš Lalović,138799,BIH,,79.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Uroš Lalović,138799,BIH,,90.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Hanna Skrypko,138800,UKR,,32.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Hanna Skrypko,138800,UKR,Ukraine,8.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Hanna Skrypko,138800,UKR,Stepan Kinash,6.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Hanna Skrypko,138800,UKR,,27.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Keita Momen,138801,JPN,,90.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Keita Momen,138801,JPN,,81.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Chloé Bened,138802,FRA,,24.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Chloé Bened,138802,FRA,,33.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Oleg Domichek,138803,RUS,,30.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Oleg Domichek,138803,RUS,Russian Federation,2.0,False,Silver
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Oleg Domichek,138803,RUS,Alyona Mokhova,7.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Oleg Domichek,138803,RUS,,1.0,False,Gold
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Gro Randby,138804,NOR,,26.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Gro Randby,138804,NOR,Norway,5.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Gro Randby,138804,NOR,,9.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Kalle Loukkaanhuhta,138805,FIN,,51.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Kalle Loukkaanhuhta,138805,FIN,Finland,12.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Kalle Loukkaanhuhta,138805,FIN,,47.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Etienne Bordes,138806,USA,,34.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Etienne Bordes,138806,USA,United States,19.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Etienne Bordes,138806,USA,,76.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Zuzana Doležalová,138807,CZE,,37.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Zuzana Doležalová,138807,CZE,Czech Republic,4.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Zuzana Doležalová,138807,CZE,,20.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Campbell Wright,138808,NZL,,4.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Campbell Wright,138808,NZL,,6.0,False,
2020.0,Winter,Biathlon,Cross Country Skiing (Skiing),Campbell Wright,138808,NZL,NZL,,True,
2020.0,Winter,Biathlon,"Sprint, Boys (YOG)",Campbell Wright,138808,NZL,,22.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Boys (YOG)",Campbell Wright,138808,NZL,,32.0,False,
2020.0,Winter,Biathlon,"Cross, Boys (YOG)",Campbell Wright,138808,NZL,,23.0,False,
2022.0,Winter,Biathlon,"10 kilometres Sprint, Men (Olympic)",Campbell Wright,138808,NZL,,75.0,False,
2022.0,Winter,Biathlon,"20 kilometres, Men (Olympic)",Campbell Wright,138808,NZL,,32.0,False,
2020.0,Winter,Ski Mountaineering,"Sprint, Girls (YOG)",Ema Chlepkova,138809,CAN,,12.0,False,
2020.0,Winter,Ski Mountaineering,"Relay, Mixed Youth (YOG)",Ema Chlepkova,138809,CAN,World 1,10.0,False,
2020.0,Winter,Ski Mountaineering,"Individual, Girls (YOG)",Ema Chlepkova,138809,CAN,,15.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Lukas Weissbacher,138810,AUT,,20.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Lukas Weissbacher,138810,AUT,Austria,10.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Lukas Weissbacher,138810,AUT,,51.0,False,
2020.0,Winter,Cross Country Skiing (Skiing),"Sprint, Girls (YOG)",Eleni Ioannou,138811,GRE,,71.0,False,
2020.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Girls (YOG)",Eleni Ioannou,138811,GRE,,,False,
2020.0,Winter,Cross Country Skiing (Skiing),"Cross, Girls (YOG)",Eleni Ioannou,138811,GRE,,70.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Anni Hyvärinen,138812,FIN,,48.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Anni Hyvärinen,138812,FIN,Finland,12.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Anni Hyvärinen,138812,FIN,,,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Kaja Marič,138813,SLO,,5.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Kaja Marič,138813,SLO,Slovenia,11.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Kaja Marič,138813,SLO,,68.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Lexie Madigan,138814,USA,,65.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Lexie Madigan,138814,USA,United States,19.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Lexie Madigan,138814,USA,,55.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Misa Sasaki,138815,JPN,,78.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Misa Sasaki,138815,JPN,Japan,24.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Misa Sasaki,138815,JPN,Chiharu Ueda,28.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Misa Sasaki,138815,JPN,,66.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Enkhbatyn Enkhsaikhan,138816,MGL,,49.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Enkhbatyn Enkhsaikhan,138816,MGL,,12.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Kamilė Jakubauskaitė,138817,LTU,,91.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Kamilė Jakubauskaitė,138817,LTU,Lithuania,,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Kamilė Jakubauskaitė,138817,LTU,,76.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Arina Kupriyanova,138818,KAZ,,63.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Arina Kupriyanova,138818,KAZ,,67.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Henri Heikkinen,138819,FIN,,70.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Henri Heikkinen,138819,FIN,Anniina Rantala,18.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Henri Heikkinen,138819,FIN,,19.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Kanstantsin Baburau,138820,BLR,,45.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Kanstantsin Baburau,138820,BLR,Belarus,17.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Kanstantsin Baburau,138820,BLR,,40.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Victoria Mellitzer,138821,AUT,,51.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Victoria Mellitzer,138821,AUT,,50.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Anna Nędza-Kubiniec,138822,POL,,61.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Anna Nędza-Kubiniec,138822,POL,Marcin Zawół,13.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Anna Nędza-Kubiniec,138822,POL,,42.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Imants Maļina,138823,LAT,,67.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Imants Maļina,138823,LAT,Latvia,20.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Imants Maļina,138823,LAT,,56.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Franz Schaser,138824,GER,,21.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Franz Schaser,138824,GER,Germany,7.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Franz Schaser,138824,GER,,66.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Valentina Dimitrova,138825,BUL,,11.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Valentina Dimitrova,138825,BUL,Bulgaria,14.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Valentina Dimitrova,138825,BUL,Vasil Zashev,15.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Valentina Dimitrova,138825,BUL,,17.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Stepan Kinash,138826,UKR,,8.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Stepan Kinash,138826,UKR,Ukraine,8.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Stepan Kinash,138826,UKR,Hanna Skrypko,6.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Stepan Kinash,138826,UKR,,8.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Maja Lapkass,138827,USA,,70.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Maja Lapkass,138827,USA,,69.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Viktoria Zhukovska,138828,UKR,,53.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Viktoria Zhukovska,138828,UKR,,53.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Kaisa Bosek,138829,USA,,55.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Kaisa Bosek,138829,USA,United States,19.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Kaisa Bosek,138829,USA,Van Ledger,21.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Kaisa Bosek,138829,USA,,18.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Théo Guiraud-Poillot,138830,FRA,,11.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Théo Guiraud-Poillot,138830,FRA,France,3.0,False,Bronze
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Théo Guiraud-Poillot,138830,FRA,,31.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Alyona Mokhova,138831,RUS,,1.0,False,Gold
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Alyona Mokhova,138831,RUS,Russian Federation,2.0,False,Silver
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Alyona Mokhova,138831,RUS,Oleg Domichek,7.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Alyona Mokhova,138831,RUS,,1.0,False,Gold
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Arseniy Bezginov,138832,KAZ,,66.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Arseniy Bezginov,138832,KAZ,,34.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Kurea Matsuoka,138833,JPN,,75.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Kurea Matsuoka,138833,JPN,Japan,24.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Kurea Matsuoka,138833,JPN,,78.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Shawna Pendry,138834,GBR,,12.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Shawna Pendry,138834,GBR,,39.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Klaudia Topór,138835,POL,,10.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Klaudia Topór,138835,POL,Poland,6.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Klaudia Topór,138835,POL,,26.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Ville-Valtteri Karvinen,138836,FIN,,62.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Ville-Valtteri Karvinen,138836,FIN,Finland,12.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Ville-Valtteri Karvinen,138836,FIN,,35.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Artsiom Krylenka,138837,BLR,,74.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Artsiom Krylenka,138837,BLR,,52.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Yuliya Kavaleuskaya,138838,BLR,,18.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Yuliya Kavaleuskaya,138838,BLR,Andrei Haurosh,12.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Yuliya Kavaleuskaya,138838,BLR,,3.0,False,Bronze
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Marian Folea,138839,ROU,,91.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Marian Folea,138839,ROU,,79.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Darius Dinda,138840,LTU,,72.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Darius Dinda,138840,LTU,Lithuania,,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Darius Dinda,138840,LTU,Viktorija Augulytė,23.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Darius Dinda,138840,LTU,,84.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Leon Kienesberger,138841,AUT,,23.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Leon Kienesberger,138841,AUT,,50.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Wilma Björn,138842,SWE,,59.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Wilma Björn,138842,SWE,Sweden,15.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Wilma Björn,138842,SWE,,43.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Isak Frey,138843,NOR,,14.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Isak Frey,138843,NOR,,23.0,False,
2020.0,Winter,Cross Country Skiing (Skiing),"Sprint, Girls (YOG)",Styliani Giannakoviti,138844,GRE,,62.0,False,
2020.0,Winter,Cross Country Skiing (Skiing),"5 kilometres, Girls (YOG)",Styliani Giannakoviti,138844,GRE,,,False,
2020.0,Winter,Cross Country Skiing (Skiing),"Cross, Girls (YOG)",Styliani Giannakoviti,138844,GRE,,64.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Mine Kılıç,138845,TUR,,68.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Mine Kılıç,138845,TUR,,61.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Kaja Zorč,138846,SLO,,6.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Kaja Zorč,138846,SLO,Slovenia,11.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Kaja Zorč,138846,SLO,,41.0,False,
2020.0,Winter,Biathlon,"6 kilometres Sprint, Girls (YOG)",Daria Kabishava,138847,BLR,,54.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Daria Kabishava,138847,BLR,Belarus,17.0,False,
2020.0,Winter,Biathlon,"10 kilometres, Girls (YOG)",Daria Kabishava,138847,BLR,,45.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Van Ledger,138848,USA,,75.0,False,
2020.0,Winter,Biathlon,"6 and 7.5 kilometres Single Relay, Mixed Youth (YOG)",Van Ledger,138848,USA,Kaisa Bosek,21.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Van Ledger,138848,USA,,59.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Deyan Razlozhki,138849,BUL,,88.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Deyan Razlozhki,138849,BUL,,85.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Finn Berg,138850,CAN,,84.0,False,
2020.0,Winter,Biathlon,"2 × 6 kilometres and 2 × 7.5 kilometres Relay, Mixed Youth (YOG)",Finn Berg,138850,CAN,Canada,18.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Finn Berg,138850,CAN,,69.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Pavel Lyashok,138851,RUS,,43.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Pavel Lyashok,138851,RUS,,28.0,False,
2020.0,Winter,Biathlon,"7.5 kilometres Sprint, Boys (YOG)",Dorian Endler,138852,GER,,63.0,False,
2020.0,Winter,Biathlon,"12.5 kilometres, Boys (YOG)",Dorian Endler,138852,GER,,58.0,False,
